time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,1.20977747247,2.07608648273,20.5071248892,6.27461687968,6.04602313251,0.0,2.08655715151,1.27866120864,5.95429477461,-0.0770302724893,-0.159701358083,0.0,454.2329678072656,454.7397469563542,454.0221415573891,455.06972987054473
3.2400000000000024,1.33951109246,2.15255780907,20.8654339776,6.27001733328,6.03656497732,0.0,2.23866297449,1.26995286031,5.98875097504,-0.0759273437347,-0.153800379427,0.0,457.46038419719684,457.9073448597664,459.0736233748804,459.1567084655093
3.3000000000000025,1.47841947392,2.22842657651,21.2252851138,6.26588887706,6.02787785024,0.0,2.3923143826,1.25861808726,6.00578315559,-0.057426846064,-0.131076882813,0.0,452.5814376364252,454.38754914219754,454.02985571192625,455.50845482344374
3.3600000000000025,1.62667437138,2.303544165,21.5860397683,6.26222425726,6.02004686843,0.0,2.55010416021,1.24499000796,6.01889069491,-0.069610672051,-0.129419399403,0.0,453.92967083598853,454.0474655548943,454.3757764781533,453.3951095519304
3.4200000000000026,1.78362609642,2.37784776078,21.9442057292,6.25776900782,6.01253552931,0.0,2.68222253446,1.23147519885,5.92014668956,-0.0856892860357,-0.117851273995,0.0,416.5937990121817,417.5888813765613,418.92507717701363,417.51946667312296
3.4800000000000026,1.95042144098,2.45110018511,22.3029283061,6.25239460837,6.00531216283,0.0,2.87807053373,1.20974738058,6.03616057087,-0.0987586976345,-0.126015993683,0.0,486.195763764762,485.57177255745563,487.77158061938115,486.7883682615682
3.5400000000000027,2.12691444932,2.52317622038,22.6609044825,6.24629257774,5.99741487821,0.0,3.00564568917,1.1923662553,5.89676546846,-0.108344651037,-0.146218761626,0.0,405.228507540074,403.3896327529125,406.7231367566401,405.85335872447615
3.6000000000000028,2.31271606865,2.59392486113,23.0157452379,6.23954981054,5.98910222456,0.0,3.18833122211,1.16533185507,5.9305437068,-0.121993126016,-0.1264627784,0.0,460.86904664468705,462.41094701605294,464.8511108543875,463.7693601984152
3.660000000000003,2.50891302497,2.66302816669,23.3702496278,6.23309335235,5.98167605,0.0,3.35209480542,1.1375674123,5.8860368129,-0.0883108593518,-0.118868856907,0.0,438.1526743371631,438.7695550415615,438.13192056244947,440.91303205850625
3.720000000000003,2.71444260756,2.7304643929,23.7201304198,6.22799496769,5.97468230104,0.0,3.49941348515,1.10993093035,5.77680488348,-0.0790208590644,-0.112312141606,0.0,416.4176050841853,416.9777436096504,417.41084064677267,418.21452326276676
3.780000000000003,2.93047833983,2.79589550044,24.06836658,6.22278598945,5.96808861199,0.0,3.70211945205,1.07069192787,5.83021646436,-0.110817634968,-0.105455935503,0.0,470.3040768034782,470.82497583705566,472.75576459043833,470.29255085655734
3.840000000000003,3.15625049588,2.85934447985,24.4120371951,6.21627987049,5.96154752341,0.0,3.82416287605,1.04385413255,5.6261850269,-0.104055687413,-0.117305664219,0.0,384.7189643929459,383.58234298430716,383.10733410289566,383.7375112492037
3.900000000000003,3.39190767156,2.92060228373,24.750911882,6.21051196179,5.95471395529,0.0,4.03141656664,0.997574579633,5.66880078387,-0.0837354279973,-0.107822341498,0.0,467.4225822722574,468.1503108943448,467.7930523636831,469.3654739956185
3.960000000000003,3.64061817471,2.9788717352,25.0937919216,6.20537403806,5.94779676941,0.0,4.25916885385,0.944322547433,5.75937601196,-0.0897212667406,-0.137570279917,0.0,486.0719884735365,483.8257731153927,485.1096546901108,484.6544936792378
4.020000000000002,3.90191383561,3.03411751026,25.4386238942,6.20098172171,5.93932642426,0.0,4.45116545253,0.896857706282,5.73447983721,-0.0520280189425,-0.149566631706,0.0,450.91570705655715,449.9269112208759,449.2837782267209,452.32556187072277
4.080000000000001,4.173734827,3.08670992073,25.7788216357,6.19767101659,5.93083850409,0.0,4.61010717917,0.856013573973,5.60553018236,-0.0623672633793,-0.128854134803,0.0,415.4975415247457,417.2895171441759,415.87415528768753,414.96496065562116
4.14,4.45774304065,3.13621416275,26.1181579723,6.1943884016,5.92323657486,0.0,4.85707153414,0.793907321689,5.70431392199,-0.0426433658096,-0.122707278471,0.0,490.54098420027435,490.9843369053009,490.96699205083286,492.4267247914688
4.199999999999998,4.75452349468,3.18244896512,26.4576401823,6.19143572433,5.91597323278,0.0,5.03601092798,0.747085215029,5.61162220483,-0.067482782629,-0.117944700618,0.0,432.15160110407425,432.53928357678353,431.85911456531727,429.75644226887715
4.259999999999997,5.06396212119,3.22539177204,26.7962858211,6.18759387964,5.90895808508,0.0,5.27876403846,0.684085324518,5.67538383987,-0.0578956372778,-0.114944861644,0.0,483.5479272150568,483.76287678023084,483.2963073674635,484.0158734137867
4.319999999999996,5.38632896213,3.26491291079,27.1343145115,6.18405068675,5.9016675735,0.0,5.4671280227,0.633062315379,5.59200809946,-0.061474044205,-0.139744362085,0.0,438.7117276069059,436.63304692785084,437.9665839643396,437.66626999182034
4.379999999999995,5.72127464454,3.30102931705,27.4702592483,6.18017122241,5.89334208936,0.0,5.69801043587,0.570595480409,5.60516748502,-0.0719334333509,-0.136857144107,0.0,469.88833193774616,470.09544761914475,471.9350829755724,471.1240169347711
4.439999999999993,6.06835725231,3.33379364634,27.8025294365,6.17602751594,5.88570076551,0.0,5.87183570413,0.521276480385,5.47053461004,-0.0638639276703,-0.113079973829,0.0,420.70494884357913,422.7431355268798,422.6243280406966,423.315597241312
4.499999999999992,6.42503667,3.36377844856,28.1245807869,6.17216497387,5.87881037723,0.0,6.01792802869,0.47795674442,5.26504974106,-0.0654188933646,-0.118610938409,0.0,395.2605839655936,394.73674212481126,396.31904999970664,396.1724661655517
4.559999999999991,6.79195924364,3.39075141873,28.4376170958,6.16860627124,5.87129013242,0.0,6.21310041255,0.420915284428,5.16924543731,-0.0492741985878,-0.144251008521,0.0,435.65587244826764,433.4908424469693,434.8408432120009,436.1889416595058
4.6199999999999894,7.17270808993,3.41372409749,28.7494976958,6.16561182286,5.86221234609,0.0,6.47866548652,0.344737914394,5.22536317615,-0.0512046338736,-0.171594955451,0.0,487.31396860540497,485.2451242329559,487.2045243819261,487.0588122455031
4.679999999999988,7.56771398105,3.4325553147,29.0606715674,6.16316611179,5.85214505383,0.0,6.68860991167,0.282853511936,5.14651203397,-0.0254211126254,-0.161102045728,0.0,444.02193897871155,444.85515806450246,444.39318458590185,446.5012307584825
4.739999999999987,7.97640925829,3.44739425453,29.3691779783,6.16134242918,5.84258735198,0.0,6.93479108409,0.211787555052,5.13595621507,-0.0428798719014,-0.15591021094,0.0,469.0642869879168,469.44478335457774,470.6104138251724,469.2564281044922
4.799999999999986,8.39868326895,3.45828252359,29.6742485581,6.15840486014,5.83342228073,0.0,7.14133047874,0.151028417869,5.03263885881,-0.0653035857325,-0.147089056141,0.0,439.6581097032109,440.366272129438,441.0329174705298,439.1746898755259
4.859999999999984,8.83541731056,3.46497433519,29.9771423706,6.154415806,5.82430031151,0.0,7.41648168149,0.0718623598002,5.06238892607,-0.0689554716587,-0.164404231554,0.0,487.6195116927828,486.30409271358013,485.8740421338358,485.5972215042093
4.919999999999983,9.28684446919,3.46735614624,30.2778851665,6.15038839202,5.8141617868,0.0,7.63139627393,0.00732177686521,4.96180156164,-0.063692363518,-0.180175670057,0.0,445.85211944216707,444.53369472995604,445.244424478753,445.6715814010747
4.979999999999982,9.7517222002,3.46569724338,30.5734280648,6.14626129136,5.80313616137,0.0,7.86480982277,-0.0627905721024,4.88874287949,-0.0816518849516,-0.192103174505,0.0,456.6540304646822,455.6693390846164,457.57935009888195,456.14336965730547
5.0399999999999805,10.2301267265,3.45993250822,30.8633891543,6.14110403347,5.79195125028,0.0,8.08235742056,-0.129622230631,4.7759702085,-0.0963536691086,-0.176964845642,0.0,443.6850129660083,444.8925959268471,445.3985560957231,444.18794279074507
